,RestaurantID,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude,isClosed,insertedAtTimestamp
2029,4TQMO6AaKSXHMbKvGAf-gg,Llama San,seafood,4.0,110,359 6th Ave,10014.0,40.73225,-74.00078,False,03/03/2020 18:01:37
2035,TmnKwcIM8zABSnCTetxzAw,The Dutch,seafood,3.5,1170,131 Sullivan St,10012.0,40.726619899999996,-74.00214,False,03/03/2020 18:01:37
2047,swKXaURwqdSrSTcpHsxdbA,Lowerline,seafood,4.5,159,794 Washington Ave,11238.0,40.674209999999995,-73.96324,False,03/03/2020 18:01:37
2044,jyNwEtwgwiF_3rVKV-MzWw,The Capital Grille,seafood,4.0,463,1 Garden State Plz,7652.0,40.918054999999995,-74.07475,False,03/03/2020 18:01:37
2046,HqpwiUnY7PBnCIsCxRxglA,A Taste of Seafood,seafood,4.0,100,2530 Frederick Douglass Blvd,10030.0,40.81623,-73.94651999999999,False,03/03/2020 18:01:37
4114,ubNySbvyISy8q3oy9tsJaA,Il Pesce,seafood,3.5,108,200 5th Ave,10010.0,40.7421891564824,-73.9898860988724,False,03/03/2020 18:08:24
4113,hV_s-tkl76DiRlSZG6HtFA,Lulo Seafood,seafood,5.0,1,104 E 183rd St,10453.0,40.85794,-73.90175,False,03/03/2020 18:08:24
4112,Ww3aAPf0sA5ygAXu2qV1ZQ,Taiki,seafood,4.5,66,134 Nevins St,11217.0,40.6845433545275,-73.98377754257609,False,03/03/2020 18:08:24
4111,_ZbDZKrG5bE10hMUk3vnRQ,Broa,seafood,4.0,274,297 Grove St,7302.0,40.71862,-74.04386,False,03/03/2020 18:08:24
4110,BtVnZmPY51ZWGY63-mzJ7A,ON,seafood,4.5,125,110 Madison Ave,10016.0,40.745020000000004,-73.98513,False,03/03/2020 18:08:24
4109,s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,seafood,4.5,1411,99 7th Ave S,10014.0,40.733063,-74.0028772,False,03/03/2020 18:08:24
2045,aije_BqBVVl-6T13QsnRqQ,August Gatherings,seafood,3.5,246,266 Canal St,10013.0,40.718655600000005,-74.00110040000001,False,03/03/2020 18:01:37
4108,IPh4H0AfWk5LVplgYV9OGQ,Black Nile,seafood,4.5,166,592 Nostrand Ave,11216.0,40.67823,-73.94998000000001,False,03/03/2020 18:08:24
4106,wx9mXol6jOrUoAK4vaFS9Q,Mission Ceviche,seafood,4.5,129,1400 2nd Ave,10021.0,40.7692325,-73.9578759,False,03/03/2020 18:08:24
4105,qf9ONR0LAAFZ8fLDRkVHww,Mori,seafood,4.5,114,351 5th Ave,11215.0,40.671718,-73.983902,False,03/03/2020 18:08:24
4104,iDatKuymFsMThQfGX-XWcQ,Don Ceviche,seafood,4.5,11,88 Essex St,10001.0,40.718295,-73.988123,False,03/03/2020 18:08:24
4103,y_tRUBOu3qg7lkaO2Xk1hQ,Frost Restaurant,seafood,4.0,159,193 Frost St,11211.0,40.7183867,-73.94349059999999,False,03/03/2020 18:08:24
4102,fMQE2-THWN-Ue-onxQxvtw,Luke's Lobster NoMad,seafood,4.0,139,5 W 25th St,10010.0,40.743418087780206,-73.9896291822785,False,03/03/2020 18:08:24
4101,PHSsvGDW6Rh2pGWEDTrDew,Death Ave,seafood,4.0,586,315 10th Ave,10001.0,40.751059999999995,-74.00193,False,03/03/2020 18:08:24
4107,Sj3JYCbaEFrAqUzRrenQbg,Jora Restaurant & Bar,seafood,4.5,608,47-46 11th St,11101.0,40.7438054,-73.9515007,False,03/03/2020 18:08:24
2749,V8AjkkKkzXnjJfWWeC8ywA,Sabor Latino Seafood Restaurant,seafood,4.0,37,2161 Starling Ave,10462.0,40.8365,-73.85314,False,03/03/2020 18:03:52
2048,_0WFGjXuenlBixOlbSlGeQ,Crown Shy,seafood,4.5,264,70 Pine St,10005.0,40.7063449,-74.0076944,False,03/03/2020 18:01:37
3430,DhBhEWMVLDxYF14a1znUvA,Lighthouse,seafood,4.0,260,145 Borinquen Pl,11211.0,40.710408053656295,-73.9539040490168,False,03/03/2020 18:06:05
2706,LYwNv8P1oBSuWqEYaw7Wbg,Midtown Catch,seafood,4.5,24,405 E 57th St,10022.0,40.75826459246721,-73.9624695495606,False,03/03/2020 18:03:45
2705,QVWmn5jmy_TPmg0G71Dk5g,Sea,seafood,3.5,3056,114 N 6th St,11211.0,40.718070000000004,-73.960044,False,03/03/2020 18:03:44
2704,C3tP0fNNAoxOAC3O406CXQ,Le Sia,seafood,4.5,24,651 9th Ave,10036.0,40.76072,-73.99119,False,03/03/2020 18:03:44
2703,EE2G_gi5fJ2F6sz0Lkd09w,Lefkes,seafood,4.0,95,495 Sylvan Ave,7632.0,40.87985,-73.95082,False,03/03/2020 18:03:44
2702,h8XLhVVPoYPYodZqQOjRMw,Robert,seafood,4.0,923,2 Columbus Cir,10019.0,40.767394,-73.982036,False,03/03/2020 18:03:44
2701,_LJFf9YqpYxvExTvVxb7Rw,The Modern,seafood,4.5,1004,9 W 53rd St,10019.0,40.761006088493204,-73.9767725608521,False,03/03/2020 18:03:44
2707,Ug2_5DOrlfaU1Pce5Lvikw,Garden Shabu,seafood,4.0,145,1 Valley Rd,7643.0,40.8541099887249,-74.0330944943349,False,03/03/2020 18:03:45
2748,TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,seafood,4.5,147,1138 1st Ave,10065.0,40.7617347309091,-73.9604171678531,False,03/03/2020 18:03:52
2727,Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,seafood,4.0,3138,4540 Center Blvd,11109.0,40.747952076144706,-73.9570822404376,False,03/03/2020 18:03:45
2728,b8a-8u_A51v2IzyjLVsx6w,Del Frisco's Double Eagle Steakhouse,seafood,4.5,2967,1221 Ave Of The Americas,10020.0,40.759412,-73.982221,False,03/03/2020 18:03:45
2729,zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,seafood,3.5,394,49 W 20th St,10011.0,40.7409694,-73.9934031,False,03/03/2020 18:03:45
2730,YKsHo3V-PkeRQdLYOdG7ZA,Lucky Chen - 五锦轩,seafood,4.5,153,13553 Northern Blvd,11354.0,40.7634,-73.83159,False,03/03/2020 18:03:45
2731,IQhtCTvorekeqbJr4Zf0Lg,Cervo's,seafood,4.0,63,43 Canal St,10002.0,40.7149,-73.99132,False,03/03/2020 18:03:45
2732,Vs2IM_3Hyhh7FrzagM_9cQ,Mar's,seafood,4.0,256,34-21 34th Ave,11106.0,40.758364,-73.92410100000001,False,03/03/2020 18:03:45
2726,fb1f50Ogucihr-Cx_T1q5A,Segovia Restaurant,seafood,4.0,384,150 Moonachie Rd,7074.0,40.8400085319357,-74.0485996248338,False,03/03/2020 18:03:45
2733,U5bc4d4tY3TZGvs88sCvFA,Bada Story,seafood,3.5,7,464 Sylvan Ave,7632.0,40.87768,-73.95234,False,03/03/2020 18:03:45
2708,pwilPsePDtJEHe5lxy7XOA,The Fish Dock,seafood,5.0,25,219A Closter Dock Rd,7624.0,40.9736938476562,-73.9619445800781,False,03/03/2020 18:03:45
2710,lLssi1xJGFsNWps45I3ywg,Red Lobster,seafood,3.0,631,5 Times Square NYC/5,10036.0,40.755590000000005,-73.987533,False,03/03/2020 18:03:45
2723,TTGFxOebpxfLVVFqfZemKA,Boka,seafood,4.5,20,23 Pell St,10013.0,40.71474,-73.9983,False,03/03/2020 18:03:45
2722,KgpOYAG-r_eDsQXFXt0nnQ,Balthazar Restaurant,seafood,4.0,3081,80 Spring St,10012.0,40.722730394629004,-73.998330776327,False,03/03/2020 18:03:45
2721,DCjRqV6kRPU0h-MaRRcVrQ,Inwood Bar and Grill,seafood,3.5,402,4892 Broadway,10034.0,40.8670387,-73.9223929,False,03/03/2020 18:03:45
2720,e4L0hsq6Q96mV2nKQ9CgNQ,Tramonti Fifth Ave,seafood,5.0,11,2 W 28th St,10001.0,40.74475,-73.98772,False,03/03/2020 18:03:45
2719,AqGgtSJWLvBR743DlYMHRA,La Sazones Latino Corp,seafood,5.0,1,1048 Woodycrest Ave,10452.0,40.833742323261,-73.9270133525133,False,03/03/2020 18:03:45
2718,Xa91UwBtZaUPpTygSm3qSw,Nur,seafood,4.0,283,34 E 20th St,10003.0,40.73854,-73.9888,False,03/03/2020 18:03:45
2709,iXV4FMZPru7BB_nwN_8mVw,Maiella,seafood,4.0,890,4610 Center Blvd,11109.0,40.7470416595732,-73.95657900243499,False,03/03/2020 18:03:45
2717,2mzyXxnstSPcpDS3u5g_7w,Park Avenue Autumn/Winter/Spring/Summer,seafood,4.0,960,360 Park Ave S,10010.0,40.7419710606337,-73.9852105826139,False,03/03/2020 18:03:45
2715,dFJonPpdoYHynSfEOwMSzA,Eastchester Fish Gourmet,seafood,4.0,215,837 Post Rd,10583.0,40.976799,-73.802848,False,03/03/2020 18:03:45
1300,toxwdOCz37bX5dJ_O1h2Ew,Sugarcane Raw Bar Grill,seafood,4.0,579,55 Water St,11201.0,40.703799,-73.992343,False,03/03/2020 18:00:44
2714,iQpkfCech11N5I6e9ur8Cg,Molos,seafood,3.5,481,1 Pershing Rd,7086.0,40.7713706622218,-74.0132697254743,False,03/03/2020 18:03:45
2713,Nc_EZGy1W0Ro5jNdwLcabw,Seabird,seafood,3.5,198,361 6th Ave,10014.0,40.73232,-74.00082990000001,False,03/03/2020 18:03:45
2712,niODyKeyStKEut1b6FNlhQ,Eleni's,seafood,4.5,4,226 3rd Ave,10003.0,40.736601,-73.985085,False,03/03/2020 18:03:45
2711,diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,seafood,4.5,520,431 W 37th St,10018.0,40.7561930774282,-73.9966090932068,False,03/03/2020 18:03:45
2716,ZiGeqmXH55hVegpqnqoznw,Aquarius Seafood Restaurant,seafood,3.5,247,230-234 Main St,7024.0,40.851555600000005,-73.9718064,False,03/03/2020 18:03:45
2028,pil3w2-2REoXBwEToYZ_tQ,Bar Moga,seafood,4.0,176,128 W Houston St,10012.0,40.72787,-74.00107,False,03/03/2020 18:01:37
2734,onw1lGksWck5Hhe_isyFYQ,Air's,seafood,4.0,61,127 Macdougal St,10012.0,40.7305977209813,-74.000198659212,False,03/03/2020 18:03:45
2736,_4Z3SqUupa6s1oOkLWYSww,London Lennie's,seafood,3.5,624,6388 Woodhaven Blvd,11374.0,40.7221344484417,-73.86756188054521,False,03/03/2020 18:03:45
3444,Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,seafood,4.5,111,53 W 106 St,10025.0,40.79894,-73.96174,False,03/03/2020 18:06:12
3443,M-odQWSEfsR2mVEw7nKG-g,Nyonya,seafood,4.0,2068,199 Grand St,10013.0,40.7190148,-73.9968228,False,03/03/2020 18:06:12
3442,Nny4HpYhiPZjTyoPN_1n_A,Bahama Breeze,seafood,3.5,452,1600 Bergen Town Ctr,7652.0,40.9166209727355,-74.0586346280806,False,03/03/2020 18:06:12
3441,qhyll2gPT-gGDRP6JGn1aQ,Bice Cucina,seafood,4.0,62,62 W 55th St,10019.0,40.762470243546296,-73.9768997892404,False,03/03/2020 18:06:12
3440,LYwNv8P1oBSuWqEYaw7Wbg,Midtown Catch,seafood,4.5,24,405 E 57th St,10022.0,40.75826459246721,-73.9624695495606,False,03/03/2020 18:06:12
3439,Jy0nQ1uI8KPvTv8nBZGdMg,Wildair,seafood,4.0,179,142 Orchard St,10002.0,40.7197229753629,-73.98919771716999,False,03/03/2020 18:06:12
3445,xYvV3s8TGXhNLjnXnao3hw,Harbor Fish Market,seafood,4.5,12,6213 Bergenline Ave,7093.0,40.7914543,-74.01457979999999,False,03/03/2020 18:06:12
3438,_WsfOuvObbp1tH4cBE-jNw,Chart House,seafood,4.0,1433,1700 Harbor Blvd,7086.0,40.760695500000004,-74.018038,False,03/03/2020 18:06:05
3436,IjQ2yGUKkvP0JIldT9vRFQ,Take31,seafood,4.0,582,15 E 31st St,10016.0,40.7463,-73.984809,False,03/03/2020 18:06:05
3435,mhhTORjUdXj-UIDjyGmhBg,Estiatorio Milos,seafood,4.0,892,125 W 55th St,10019.0,40.76368,-73.97922,False,03/03/2020 18:06:05
3434,ZCAkVl5SeCDeBWg_xjfYeg,Clay Pot - East Village,seafood,4.5,313,58 St Mark's Pl,10003.0,40.7279880270274,-73.9865907985248,False,03/03/2020 18:06:05
3433,5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,seafood,4.0,217,1308 Madison Ave,10128.0,40.78521,-73.95595,False,03/03/2020 18:06:05
3432,4WDHrSodF1Xidv9ezS6Sgg,Tuscany Steakhouse,seafood,4.5,128,117 West 58 St,10019.0,40.76546,-73.97724000000001,False,03/03/2020 18:06:05
3431,BtVnZmPY51ZWGY63-mzJ7A,ON,seafood,4.5,125,110 Madison Ave,10016.0,40.745020000000004,-73.98513,False,03/03/2020 18:06:05
3437,7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,seafood,4.5,181,271 5th Ave,10016.0,40.74545,-73.98652,False,03/03/2020 18:06:05
2735,F3Zznc4UYAfbdiTgb09-NA,Fratelli,seafood,4.5,83,2507 Eastchester Rd,10469.0,40.862992,-73.8435449,False,03/03/2020 18:03:45
3446,D6ZEcG1FCZ18nekMWrhgMg,Wokuni,seafood,4.0,218,327 Lexington Ave,10016.0,40.7492189,-73.97735290000001,False,03/03/2020 18:06:12
3448,4TQMO6AaKSXHMbKvGAf-gg,Llama San,seafood,4.0,110,359 6th Ave,10014.0,40.73225,-74.00078,False,03/03/2020 18:06:12
2737,eIq1o9JNIbH9YX2y3umUdA,The Attic Oyster & Cocktail Bar,seafood,5.0,21,136-93 37th Ave,11354.0,40.762508000000004,-73.82782929999999,False,03/03/2020 18:03:45
2738,dYm7DXMy1r8kCmKiz1MO8w,Crave Fishbar,seafood,4.0,720,945 2nd Ave,10022.0,40.755136,-73.968683,False,03/03/2020 18:03:45
2739,w2oSwwvOf-DBnEUumq_TIA,The Buffet,seafood,3.0,774,20-07 127th St,11356.0,40.7814553818979,-73.8411498069763,False,03/03/2020 18:03:52
2740,TjnlOnPFsuG5YWGXC_aOzw,Stern and Bow,seafood,4.0,63,171 Schraalenburgh Rd,7624.0,40.973763,-73.98152900000001,False,03/03/2020 18:03:52
2741,T_vLaKsuyJPDpsrSZuc7WA,Battello,seafood,3.5,517,502 Washington Blvd,7310.0,40.725357,-74.032278,False,03/03/2020 18:03:52
2742,afbl_jCNpomzJiDBdomb6g,Oceans New York,seafood,4.5,49,233 Park Ave S,10003.0,40.737408,-73.987887,False,03/03/2020 18:03:52
3447,clOFor0bFSjse7EUfdRacg,Faro,seafood,4.0,280,436 Jefferson St,11237.0,40.707407,-73.922839,False,03/03/2020 18:06:12
2743,NEW-xDxWIBh2zVVPC2-NoQ,Sea & Sea,seafood,3.0,27,310 St Nicholas Ave,10027.0,40.811012,-73.952174,False,03/03/2020 18:03:52
2745,zo4JHfD2nWPUiqgsgDOaHQ,Rao's,seafood,4.5,151,455 E 114th St,10029.0,40.79392,-73.93427,False,03/03/2020 18:03:52
2746,0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,seafood,4.0,6136,46 Bowery St,10013.0,40.715660799999995,-73.9967012,False,03/03/2020 18:03:52
2747,j_5IDQ4UyxAZsyGATGLHoA,Rudy's Italian Seafood Restaurant,seafood,4.0,103,591 Anderson Ave,7010.0,40.82458,-73.98873,False,03/03/2020 18:03:52
2700,FG3toTBOTyfVTePW5RuWSw,Jeffrey's Grocery,seafood,4.0,435,172 Waverly Pl,10014.0,40.733990000000006,-74.00137,False,03/03/2020 18:03:43
2049,vLsTPg42rkgN5rUpNfg1OA,Dalongyi Hot Pot,seafood,3.5,167,159 Canal St,10013.0,40.716557,-73.996583,False,03/03/2020 18:01:37
3449,FxswnvW4Fat6dFYcQNaE7Q,Hall,seafood,4.5,41,17 W 20th St,10011.0,40.740320000000004,-73.99223,False,03/03/2020 18:06:12
2744,9kQNf7VCFxGt-rVObOuWXQ,Something Catchy,seafood,3.5,103,23-14 36th Ave,11106.0,40.758781400000004,-73.9347644,False,03/03/2020 18:03:52
2027,GzHqu_Ijk07yjMUX1DDg1A,Strings Ramen,seafood,4.0,19,188 2nd Ave,10003.0,40.730839,-73.9857772,False,03/03/2020 18:01:36
4117,lVxpytILknL12ykhGpoENQ,Nostro East Village,seafood,4.5,64,75 2nd Ave,10003.0,40.726591,-73.9895454,False,03/03/2020 18:08:24
2025,Xa91UwBtZaUPpTygSm3qSw,Nur,seafood,4.0,283,34 E 20th St,10003.0,40.73854,-73.9888,False,03/03/2020 18:01:36
6243,Jd2_ZC4ugEMSY9ElivNZgg,Summer Salt,seafood,4.5,61,30 East 23rd St,10010.0,40.74057,-73.98768000000001,False,03/03/2020 18:15:28
6244,IjQ2yGUKkvP0JIldT9vRFQ,Take31,seafood,4.0,582,15 E 31st St,10016.0,40.7463,-73.984809,False,03/03/2020 18:15:34
6245,UG7pKdu-NaF-GhzRx3dVkQ,Blue Ribbon Brasserie - Brooklyn,seafood,4.0,578,280 5th Avenue,11215.0,40.67423,-73.98228,False,03/03/2020 18:15:34
6246,OCUVstGH_LkEI0MooBhr7w,The Jones,seafood,4.0,21,54 Great Jones St,10012.0,40.726721817390704,-73.9921512054384,False,03/03/2020 18:15:34
6247,EKkHfSYTm266-ZBve3SdgA,Yoon Haeundae Galbi,seafood,4.5,407,8 W 36th St,10018.0,40.749866,-73.984441,False,03/03/2020 18:15:34
6248,-udRA8VRsQJoIaT-kxCrGg,Ipanema Restaurant,seafood,4.0,1377,43 W 46th St,10036.0,40.757072217349,-73.9807795529175,False,03/03/2020 18:15:34
6249,HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,seafood,4.0,609,56 3rd Ave,10003.0,40.731107,-73.98912,False,03/03/2020 18:15:35
1301,OYxhY0-BZijAW4RB16z7Pg,Puerto Plata Fish Market,seafood,4.5,33,391 Arlington Ave,11208.0,40.68165,-73.87985,False,03/03/2020 18:00:44
1302,TfJb2hS3Fem2nkIyz13KUA,Ama Raw Bar,seafood,5.0,16,190 Avenue B,10009.0,40.727996000000005,-73.979324,False,03/03/2020 18:00:44
6242,aU2d8u4A04lz7jD81Kzu4w,Boat Haus,seafood,3.5,121,4807 8th Ave,11220.0,40.641868,-74.002517,False,03/03/2020 18:15:28
1303,VvsZAnEwU4c8Xkyrzx05Nw,Anytime,seafood,4.5,1374,23 W 32nd St,10001.0,40.74779,-73.98674,False,03/03/2020 18:00:44
1305,5UxJoqkdYrUEjArx8YITMw,Atlantic Grill,seafood,3.5,578,49 W 64th St,10023.0,40.772076621985896,-73.9814548431266,False,03/03/2020 18:00:44
1306,ySIIdmS4oh-QL2dny7GscA,Riko Peruvian Cuisine,seafood,4.0,711,409 8th Ave,10001.0,40.750076,-73.99542199999999,False,03/03/2020 18:00:44
1307,xySplHi4OYZA8spLjUSLxQ,Grill Fish,seafood,5.0,12,1638 Schlosser St,7024.0,40.849605,-73.969891,False,03/03/2020 18:00:44
1308,7eXVLoqAbuR4eu9Px6vY8g,Hook & Reel Cajun Seafood & Bar,seafood,3.0,39,200 Baychester Ave,10475.0,40.864181,-73.827523,False,03/03/2020 18:00:44
1309,U1I4gHO_bVhRv1D--JhklQ,El Tina Fish Market,seafood,4.0,52,500 W 207th St,10034.0,40.864453499999996,-73.9193338,False,03/03/2020 18:00:44
1310,x3_DaW2lWCNovheuZV_nAw,小東北 Private Kitchen,seafood,4.0,74,3635 Main St,11354.0,40.762432700000005,-73.8311868,False,03/03/2020 18:00:45
1311,hV_s-tkl76DiRlSZG6HtFA,Lulo Seafood,seafood,5.0,1,104 E 183rd St,10453.0,40.85794,-73.90175,False,03/03/2020 18:00:45
1312,1vAMfzO6i89lDayBT1zlLA,The Folly,seafood,4.0,214,92 W Houston St,10012.0,40.72721,-74.00004,False,03/03/2020 18:00:45
1313,FwygEW3PBBh9g4ELNLpS8w,Docks Oyster Bar and Seafood Grill,seafood,3.5,628,633 3rd Ave,10017.0,40.749541098921796,-73.9751169755325,False,03/03/2020 18:00:45
1304,JZvegz9gY9sJwAeDPNvMQA,Pitchounette81,seafood,4.5,98,245 East 81st St,10028.0,40.77496,-73.95437,False,03/03/2020 18:00:44
1314,HyiLSYD9Zppd3eAhNHp3ag,The Finch,seafood,4.0,198,212 Greene Ave,11238.0,40.686831,-73.962875,False,03/03/2020 18:00:45
6241,J0c8ZtHPf08TMVeojPkNkQ,Verde On Smith,seafood,4.0,524,216 Smith St,11201.0,40.684437,-73.992234,False,03/03/2020 18:15:28
6239,Vn3uPx9RsmempB-tOilw7g,Famous Fish Market,seafood,4.0,213,684 St Nicholas Ave,10030.0,40.82355,-73.94479,False,03/03/2020 18:15:28
6219,iFzwRwix6wSWYWrIDbbpiw,Farmer & The Fish- Gramercy,seafood,3.5,312,245 Park Ave S,10003.0,40.7379741,-73.9876775,False,03/03/2020 18:15:27
6220,kbUZnWtro1h8BuPcSOd74g,Good Harvest,seafood,4.0,174,6324 Fort Hamilton Pkwy,11219.0,40.631422388901,-74.00822862194221,False,03/03/2020 18:15:27
6221,XpAZBiSrLNi0t332tWxYcQ,Acme Smoked Fish,seafood,5.0,129,30 Gem St,11222.0,40.72542,-73.95662,False,03/03/2020 18:15:27
6222,RtZqb7vPLnD0TbP37b8zeg,Kevin's,seafood,4.0,148,277A Van Brunt St,11231.0,40.6791804832269,-74.0105960311045,False,03/03/2020 18:15:27
6223,enT7NJ7tLMvUMCWQcsUonw,Mémé Mediterranean,seafood,4.0,586,581 Hudson St,10014.0,40.736412,-74.00616,False,03/03/2020 18:15:27
6224,_DBhCb0k5CM_nEE7FO7QTg,Pheasant,seafood,4.5,71,445 Graham Ave,11211.0,40.7185,-73.9452,False,03/03/2020 18:15:27
6225,6Lj0w6PaD7wLQduKmVJRCg,Mother's Seafood & More,seafood,3.5,125,3814 Church Ave,11203.0,40.65095,-73.94136,False,03/03/2020 18:15:27
6226,zv29TbzPs9-rD5ql0qWw5A,The Shadmoor,seafood,4.5,294,1066 2nd Ave,10022.0,40.75866,-73.96554990000001,False,03/03/2020 18:15:27
6227,wOq-Jt26jnFf_rhF4r5D6w,Scampi,seafood,4.0,241,30 W 18th St,10011.0,40.739020000000004,-73.99358000000001,False,03/03/2020 18:15:27
6240,6ztuhNteBxQB334A98iP8g,Bait & Hook,seafood,3.5,400,231 2nd Ave,10003.0,40.73263,-73.98510300000001,False,03/03/2020 18:15:28
2026,lOSerKI9Xh4tR5I4YUw9kw,Saint Julivert,seafood,4.5,37,264 Clinton St,11201.0,40.687870000000004,-73.99565,False,03/03/2020 18:01:36
6230,GzHqu_Ijk07yjMUX1DDg1A,Strings Ramen,seafood,4.0,19,188 2nd Ave,10003.0,40.730839,-73.9857772,False,03/03/2020 18:15:27
6231,FsuJ7VC5vxX3wcLhFrb97Q,Oiji,seafood,4.5,502,119 1st Ave,10003.0,40.727270000000004,-73.98585,False,03/03/2020 18:15:27
6232,VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,seafood,4.0,106,15 Union Square W,10003.0,40.735890000000005,-73.9917,False,03/03/2020 18:15:27
6233,S9QZOR4UwfvYPPcHWfmNTw,Telly's Taverna,seafood,4.0,336,28-13 23rd Ave,11105.0,40.775355401246,-73.91404617486879,False,03/03/2020 18:15:27
6234,tZmzqKgIUNhyhKNVXCpALA,Luke's Lobster Plaza Food Hall,seafood,4.0,453,The Plaza Food Hall,10019.0,40.7646505401957,-73.97435611776771,False,03/03/2020 18:15:27
6235,K9rcqAW7wTn6ugb5k6B4Ag,The East Pole Fish Bar,seafood,3.5,39,964 Lexington Ave,10021.0,40.7694142968527,-73.96309801896591,False,03/03/2020 18:15:28
6236,D6ZEcG1FCZ18nekMWrhgMg,Wokuni,seafood,4.0,218,327 Lexington Ave,10016.0,40.7492189,-73.97735290000001,False,03/03/2020 18:15:28
6237,ubNySbvyISy8q3oy9tsJaA,Il Pesce,seafood,3.5,108,200 5th Ave,10010.0,40.7421891564824,-73.9898860988724,False,03/03/2020 18:15:28
6238,mZ1gKg1OT9-YHxplYLKIpw,Fleming's Prime Steakhouse & Wine Bar- Edgewater,seafood,4.0,492,90 The Promenade,7020.0,40.8059111677674,-73.9875190460327,False,03/03/2020 18:15:28
6229,LSTcQPMmoSdd68zur-aNdw,Itaewon,seafood,4.5,111,28 W 32nd St,10001.0,40.7475125111924,-73.9867554408843,False,03/03/2020 18:15:27
1315,rGv1_nDjaAC1HJXHSDFNrA,Jack's Lobster Shack,seafood,4.0,423,1040 River Rd,7020.0,40.83025,-73.97228,False,03/03/2020 18:00:45
1316,82wA_Vfg_eDckx23d3dA_g,Sel Rrose,seafood,4.0,486,1 Delancey St,10002.0,40.7200099,-73.99383900000001,False,03/03/2020 18:00:45
1317,LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,seafood,4.5,547,111 South St,10038.0,40.70717,-74.00192,False,03/03/2020 18:00:45
1343,moaPtBNbQ5VNu2Z0ilCVGQ,Walter's,seafood,4.0,511,166 DeKalb Ave,11217.0,40.6894111633301,-73.973258972168,False,03/03/2020 18:00:45
1344,iFzwRwix6wSWYWrIDbbpiw,Farmer & The Fish- Gramercy,seafood,3.5,312,245 Park Ave S,10003.0,40.7379741,-73.9876775,False,03/03/2020 18:00:45
1345,qH8PVeddtVs9cKN2pwgdkQ,Hwa Yuan,seafood,4.0,264,42 E Broadway,10002.0,40.7137,-73.99598,False,03/03/2020 18:00:46
1346,rHmeJVffuj96M7jbB-wWgw,Flex Mussels,seafood,4.0,905,154 W 13th St,10011.0,40.737437,-73.999661,False,03/03/2020 18:00:46
1347,FsuJ7VC5vxX3wcLhFrb97Q,Oiji,seafood,4.5,502,119 1st Ave,10003.0,40.727270000000004,-73.98585,False,03/03/2020 18:00:46
1348,J8T-klh2fXf3zmzycgaKMw,Best NY Fish House & Crispy Chicken,seafood,5.0,4,155 E 170th St,10452.0,40.839396,-73.91476899999999,False,03/03/2020 18:00:46
4100,50CcU9eK6SdqZ1RgYL1wJA,Crab Spot Restaurant,seafood,3.0,349,833 Union St,11215.0,40.675012,-73.97621,False,03/03/2020 18:08:23
649,pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,seafood,4.0,150,237 Kent Ave,11249.0,40.716570000000004,-73.96559,False,03/03/2020 18:00:11
3426,V8AjkkKkzXnjJfWWeC8ywA,Sabor Latino Seafood Restaurant,seafood,4.0,37,2161 Starling Ave,10462.0,40.8365,-73.85314,False,03/03/2020 18:06:05
1342,XtS0NsI3eheyr5FjEvwluw,8 Pots Mini Hot Pot 8锅台式小火锅,seafood,4.0,52,135-23 40th Rd,11354.0,40.758829999999996,-73.83085,False,03/03/2020 18:00:45
3425,ySIIdmS4oh-QL2dny7GscA,Riko Peruvian Cuisine,seafood,4.0,711,409 8th Ave,10001.0,40.750076,-73.99542199999999,False,03/03/2020 18:06:05
3423,-Gc5sTFxoXM3Tiv_dkSJZg,Cecconi's Dumbo,seafood,3.5,667,55 Water St,11201.0,40.703306333011604,-73.9916549604523,False,03/03/2020 18:06:05
3422,PGpCaNkB1meojnbgRmb2gQ,Buena Vista Restaurant & Bar,seafood,4.5,180,536 9th Ave,10018.0,40.756859999999996,-73.99356,False,03/03/2020 18:06:05
3421,zo4JHfD2nWPUiqgsgDOaHQ,Rao's,seafood,4.5,151,455 E 114th St,10029.0,40.79392,-73.93427,False,03/03/2020 18:06:05
3420,FKLNX5j_byvdkliG0-ygCA,Niche,seafood,4.0,99,172 Delancey St,10002.0,40.717859999999995,-73.98518,False,03/03/2020 18:06:05
3419,MGRo61aHFUeRlWhSbTv2NA,Sushi By M,seafood,4.5,408,75 E 4th St,10003.0,40.726659999999995,-73.99027,False,03/03/2020 18:06:05
